snapshot_date,source_id,category,publication,race_id,chamber,state,district,quantity,value,unit,captured_at,raw_sha256,raw_path,provenance
2026-08-24,kalshi,market,individual,NATL_HOUSE_2026,national,,,seats_D,229.8,seats,2026-08-24T11:30:16.417117+00:00,366b45002ed5ba1ff702f5d28d6054e896cebbc5a128230037c70df46aefaf95,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/kalshi/2026-08-24/markets-KXDHOUSESEATS.json,captured
2026-08-24,kalshi,market,individual,NATL_HOUSE_2026,national,,,win_prob_D,0.7868,prob,2026-08-24T11:30:16.417117+00:00,366b45002ed5ba1ff702f5d28d6054e896cebbc5a128230037c70df46aefaf95,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/kalshi/2026-08-24/markets-KXDHOUSESEATS.json,captured
2026-08-24,kalshi,market,individual,NATL_SENATE_2026,national,,,seats_D,49.96,seats,2026-08-24T11:30:17.399770+00:00,6db16a3ccc4d19123c6ec0ed2d9ca63ece8b71631acea3ace46ee058128ca092,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/kalshi/2026-08-24/markets-KXDSENATESEATS.json,captured
2026-08-24,kalshi,market,individual,NATL_SENATE_2026,national,,,win_prob_D,0.4751,prob,2026-08-24T11:30:17.399770+00:00,6db16a3ccc4d19123c6ec0ed2d9ca63ece8b71631acea3ace46ee058128ca092,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/kalshi/2026-08-24/markets-KXDSENATESEATS.json,captured
2026-08-24,kalshi,market,individual,NATL_HOUSE_2026,national,,,margin_D,7.8137,pct,2026-08-24T11:30:21.396694+00:00,330a8e7a0445ac34a12104f241f6f8c2dd090da3f0f59ba3301e8b2c05c6caa9,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/kalshi/2026-08-24/markets-KXHOUSEPOPVOTEMARGIN.json,captured
2026-08-24,polymarket,market,individual,NATL_SENATE_2026,national,,,price_bid_D,0.49,prob,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
2026-08-24,polymarket,market,individual,NATL_SENATE_2026,national,,,price_ask_D,0.5,prob,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
2026-08-24,polymarket,market,individual,NATL_SENATE_2026,national,,,market_volume_D,2368398.364241,count,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
2026-08-24,polymarket,market,individual,NATL_SENATE_2026,national,,,market_liquidity_D,181520.3531,count,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
2026-08-24,polymarket,market,individual,NATL_SENATE_2026,national,,,price_bid_R,0.49,prob,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
2026-08-24,polymarket,market,individual,NATL_SENATE_2026,national,,,price_ask_R,0.5,prob,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
2026-08-24,polymarket,market,individual,NATL_SENATE_2026,national,,,market_volume_R,1647324.574668,count,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
2026-08-24,polymarket,market,individual,NATL_SENATE_2026,national,,,market_liquidity_R,130564.9187,count,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
2026-08-24,polymarket,market,individual,NATL_SENATE_2026,national,,,win_prob_D,0.495,prob,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
2026-08-24,polymarket,market,individual,NATL_SENATE_2026,national,,,win_prob_R,0.495,prob,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
2026-08-24,polymarket,market,individual,NATL_HOUSE_2026,national,,,price_bid_D,0.88,prob,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
2026-08-24,polymarket,market,individual,NATL_HOUSE_2026,national,,,price_ask_D,0.89,prob,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
2026-08-24,polymarket,market,individual,NATL_HOUSE_2026,national,,,market_volume_D,5492697.393174,count,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
2026-08-24,polymarket,market,individual,NATL_HOUSE_2026,national,,,market_liquidity_D,558048.0644,count,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
2026-08-24,polymarket,market,individual,NATL_HOUSE_2026,national,,,price_bid_R,0.11,prob,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
2026-08-24,polymarket,market,individual,NATL_HOUSE_2026,national,,,price_ask_R,0.12,prob,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
2026-08-24,polymarket,market,individual,NATL_HOUSE_2026,national,,,market_volume_R,4216872.055065,count,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
2026-08-24,polymarket,market,individual,NATL_HOUSE_2026,national,,,market_liquidity_R,620524.8633,count,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
2026-08-24,polymarket,market,individual,NATL_HOUSE_2026,national,,,win_prob_D,0.885,prob,2026-08-24T11:30:29.510370+00:00,e68ac8b0d1676e1fe903a5b4f6550cf575d8f8e1c7722f40d0fd0885b1cc7b6c,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-08-24/active-events.json,captured
