cycle,chamber,state,district,candidate,candidate_wiki,party,match_tier,n_endorsements,n_cross_party,n_orgs,n_labor,n_newspaper,first_endorsement,last_endorsement,votes,share,won,margin_D,two_party_D,uncontested,votes_unreliable,nominee,same_party_general,race_endorsements,endorsement_share,n_matched_in_race,two_sided,endorsement_share_diff_D
2022,house,AZ,04,GREG STANTON,Greg Stanton,DEMOCRAT,exact,10,0,9,0,0,2021-02-21,2022-07-15,148941.0,56.098727674031444,True,12.212670740068258,56.10633537003413,False,False,True,False,12,83.33333333333333,2,True,66.66666666666666
2022,house,AZ,04,KELLY COOPER,Kelly Cooper,REPUBLICAN,exact,2,0,1,0,0,2022-07-28,2022-07-28,116521.0,43.887712901792106,False,12.212670740068258,56.10633537003413,False,False,True,False,12,16.666666666666668,2,True,66.66666666666666
2024,house,FL,08,MIKE HARIDOPOLOS,Mike Haridopolos,REPUBLICAN,exact,14,0,0,0,0,2024-04-09,2024-08-06,280352.0,62.23848257734522,True,-24.47696515469044,37.76151742265478,False,False,True,False,14,100.0,1,False,
2022,senate,IN,,TODD YOUNG,Todd Young,REPUBLICAN,exact,11,0,10,0,1,2022-04-19,2022-10-31,1090165.0,58.615717065506864,True,-21.49555103823967,39.252224480880166,False,False,True,False,20,55.0,2,True,-10.0
2022,senate,IN,,"THOMAS M. MCDERMOTT, JR.",Thomas McDermott Jr.,DEMOCRAT,core,9,0,2,5,0,2022-10-26,2022-10-26,704411.0,37.87459317977623,False,-21.49555103823967,39.252224480880166,False,False,True,False,20,45.0,2,True,-10.0
2022,house,OR,03,EARL BLUMENAUER,Earl Blumenauer,DEMOCRAT,exact,4,0,2,2,0,2022-03-24,2022-05-16,212119.0,69.92918696881985,True,45.34422803501379,72.6721140175069,False,False,True,False,4,100.0,1,False,
2022,house,OR,04,VAL HOYLE,Val Hoyle,DEMOCRAT,exact,15,0,10,1,1,2021-12-01,2022-07-19,171372.0,50.540732635949944,True,7.97569204888053,53.987846024440266,False,False,True,False,15,100.0,1,False,
2022,house,NJ,06,"FRANK PALLONE, JR",Frank Pallone,DEMOCRAT,exact,5,0,3,2,0,2021-12-29,2022-10-17,106238.0,57.45110021144393,True,16.69568369426122,58.34784184713061,False,False,True,False,6,83.33333333333333,2,True,66.66666666666666
2022,house,NJ,06,SUSAN M KILEY,Sue Kiley,REPUBLICAN,core,1,0,0,0,0,2022-03-08,2022-03-08,75839.0,41.01201066412862,False,16.69568369426122,58.34784184713061,False,False,True,False,6,16.666666666666668,2,True,66.66666666666666
2022,house,GA,05,NIKEMA WILLIAMS,Nikema Williams,DEMOCRAT,exact,7,0,7,0,0,2021-07-20,2022-04-21,243687.0,82.47827087620492,True,64.95654175240983,82.47827087620492,False,False,True,False,7,100.0,1,False,
2024,house,TN,08,DAVID KUSTOFF,David Kustoff,REPUBLICAN,exact,3,0,2,0,0,2023-08-31,2024-05-28,240411.0,72.34431187277131,True,-47.73885095896809,26.130574520515957,False,False,True,False,3,100.0,1,False,
2022,house,MI,02,JOHN R MOOLENAAR,John Moolenaar,REPUBLICAN,core,1,0,0,0,1,2022-06-20,2022-06-20,216222.0,63.68442600015905,True,-29.9903208546505,35.00483957267475,False,False,True,False,1,100.0,1,False,
2024,house,IN,01,RANDY NIEMEYER,Randy Niemeyer,REPUBLICAN,exact,5,0,2,0,0,2023-10-01,2024-07-31,145056.0,44.9475246573687,False,8.632760461446887,54.316380230723446,False,False,True,False,17,29.41176470588235,2,True,41.176470588235304
2024,house,IN,01,FRANK J. MRVAN,Frank Mrvan,DEMOCRAT,core,12,0,9,3,0,2024-02-28,2024-08-19,172467.0,53.44118640443972,True,8.632760461446887,54.316380230723446,False,False,True,False,17,70.58823529411765,2,True,41.176470588235304
2022,house,AL,02,BARRY MOORE,Barry Moore,REPUBLICAN,exact,2,0,1,0,0,2021-09-16,2022-01-21,137460.0,69.08891692341716,True,-40.64274532674422,29.67862733662789,False,False,True,False,3,66.66666666666667,2,True,-33.333333333333336
2022,house,AL,02,PHYLLIS HARVEY-HALL,Phyllis Harvey-Hall,DEMOCRAT,exact,1,0,0,1,0,2022-08-10,2022-08-10,58014.0,29.15847829474118,False,-40.64274532674422,29.67862733662789,False,False,True,False,3,33.333333333333336,2,True,-33.333333333333336
2024,house,WA,01,SUZAN K. DELBENE,Suzan DelBene,DEMOCRAT,core,11,0,7,2,2,2023-12-18,2024-07-18,227213.0,62.99957300267844,True,26.316813573833013,63.15840678691651,False,False,True,False,11,100.0,1,False,
2024,house,WI,07,KYLE KILBOURN,Kyle Kilbourn,DEMOCRAT,exact,2,0,2,0,0,,,156524.0,36.368452358823745,False,-27.211173813061382,36.39441309346931,False,False,True,False,4,50.0,2,True,0.0
2024,house,WI,07,THOMAS P. TIFFANY,Tom Tiffany,REPUBLICAN,core,2,0,2,0,0,2024-02-14,2024-02-14,273553.0,63.560215993159595,True,-27.211173813061382,36.39441309346931,False,False,True,False,4,50.0,2,True,0.0
2024,house,LA,06,CLEO FIELDS,Cleo Fields,DEMOCRAT,exact,1,0,0,0,0,,,150323.0,50.77913610982559,True,14.724108982675723,57.36205449133786,False,False,True,False,3,33.333333333333336,3,True,0.0
2024,house,LA,06,ELBERT GUILLORY,Elbert Guillory,REPUBLICAN,exact,1,0,0,0,0,,,111737.0,37.74477845375347,False,14.724108982675723,57.36205449133786,False,False,True,False,3,33.333333333333336,3,True,0.0
2024,house,LA,06,QUENTIN ANTHONY ANDERSON,Quentin Anderson,DEMOCRAT,core,1,0,1,0,0,,,23811.0,8.043360030807376,False,14.724108982675723,57.36205449133786,False,False,False,False,3,33.333333333333336,3,True,0.0
2022,house,KY,01,JAMES COMER,James Comer,REPUBLICAN,exact,1,0,0,0,0,,,184157.0,74.90380626215132,True,-49.80761252430265,25.096193737848676,False,False,True,False,1,100.0,1,False,
2024,senate,VT,,BERNIE SANDERS,Bernie Sanders,OTHER,exact,6,0,3,2,0,2023-12-15,2023-12-15,229429.0,61.5280850664414,True,,,True,False,False,False,6,100.0,1,False,
2022,house,FL,06,MICHAEL WALTZ,Michael Waltz,REPUBLICAN,exact,4,0,1,0,0,2021-09-20,2022-02-14,226548.0,75.32642848830443,True,,,True,False,True,False,4,100.0,1,False,
2022,house,MN,08,PETE STAUBER,Pete Stauber,REPUBLICAN,exact,3,0,2,1,0,2022-03-10,2022-05-04,188755.0,57.18462190984004,True,-14.478839412428282,42.76058029378586,False,False,True,False,10,30.0,2,True,40.0
2022,house,MN,08,JEN SCHULTZ,Jennifer Schultz,DEMOCRAT,exact,7,0,5,0,0,2022-04-27,2022-06-14,141009.0,42.719643722733885,False,-14.478839412428282,42.76058029378586,False,False,True,False,10,70.0,2,True,40.0
2022,house,TX,08,MORGAN LUTTRELL,Morgan Luttrell,REPUBLICAN,exact,11,0,2,0,0,2021-11-03,2022-02-10,153127.0,68.06612495999431,True,-38.05050441305073,30.974747793474634,False,False,True,False,11,100.0,1,False,
2022,house,TN,01,DIANA HARSHBARGER,Diana Harshbarger,REPUBLICAN,exact,1,0,0,0,0,2021-09-20,2021-09-20,147241.0,78.31843108886561,True,-59.79271799880623,20.103641000596884,False,False,True,False,1,100.0,1,False,
2024,house,NE,03,ADRIAN SMITH,Adrian Smith,REPUBLICAN,exact,4,0,4,0,0,2024-02-18,2024-02-18,243481.0,80.41834011520372,True,-60.83668023040744,19.58165988479628,False,False,True,False,4,100.0,1,False,
2024,house,WA,07,PRAMILA JAYAPAL,Pramila Jayapal,DEMOCRAT,exact,23,0,14,7,2,2023-09-20,2024-06-10,352286.0,83.91378189172,True,68.35409767124008,84.17704883562004,False,False,True,False,23,100.0,1,False,
2022,house,MD,03,YURIPZY MORGAN,Yuripzy Morgan,REPUBLICAN,exact,2,0,1,0,0,2022-06-29,2022-06-29,115801.0,39.712004718760504,False,20.497742992980108,60.248871496490054,False,False,True,False,18,11.11111111111111,2,True,77.77777777777777
2022,house,MD,03,JOHN P SARBANES,John Sarbanes,DEMOCRAT,core,16,0,8,7,1,2021-03-19,2022-10-21,175514.0,60.18957345971564,True,20.497742992980108,60.248871496490054,False,False,True,False,18,88.88888888888889,2,True,77.77777777777777
2024,house,HI,02,JILL N. TOKUDA,Jill Tokuda,DEMOCRAT,core,6,0,4,2,0,,,166251.0,61.39163380156866,True,37.555539007620325,68.77776950381016,False,False,True,False,6,100.0,1,False,
2022,house,NV,03,SUSIE LEE,Susie Lee,DEMOCRAT,exact,19,0,13,5,1,2021-03-19,2022-10-12,131086.0,51.98339209022521,True,3.966784180450412,51.98339209022521,False,False,True,False,29,65.51724137931035,2,True,31.03448275862069
2022,house,NV,03,APRIL BECKER,April Becker,REPUBLICAN,exact,10,0,3,0,1,2021-11-10,2022-10-12,121083.0,48.01660790977479,False,3.966784180450412,51.98339209022521,False,False,True,False,29,34.48275862068966,2,True,31.03448275862069
2022,house,MD,04,GLENN F IVEY,Glenn Ivey,DEMOCRAT,core,26,0,10,4,4,2022-04-18,2022-10-27,144168.0,90.09993187883181,True,80.65146702253632,90.32573351126815,False,False,True,False,26,100.0,1,False,
2022,house,NV,04,STEVEN HORSFORD,Steven Horsford,DEMOCRAT,exact,14,0,9,4,1,2021-11-16,2021-11-16,116617.0,52.41519729242607,True,4.830394584852149,52.41519729242607,False,False,True,False,21,66.66666666666667,2,True,33.333333333333336
2022,house,NV,04,SAM PETERS,Sam Peters,REPUBLICAN,exact,7,0,2,0,0,2022-01-18,2022-07-26,105870.0,47.58480270757393,False,4.830394584852149,52.41519729242607,False,False,True,False,21,33.333333333333336,2,True,33.333333333333336
2022,house,OR,02,CLIFF BENTZ,Cliff Bentz,REPUBLICAN,exact,1,0,1,0,0,,,208369.0,67.50411434643445,True,-35.19437082118144,32.40281458940928,False,False,True,False,1,100.0,1,False,
2024,senate,RI,,SHELDON WHITEHOUSE,Sheldon Whitehouse,DEMOCRAT,exact,13,0,12,0,0,2023-09-20,2024-05-09,294665.0,59.897590802279915,True,20.09887834621279,60.04943917310639,False,False,True,False,13,100.0,1,False,
2024,house,NC,05,VIRGINIA FOXX,Virginia Foxx,REPUBLICAN,exact,9,0,7,0,1,2024-02-01,2024-08-22,238304.0,59.47281466655353,True,-18.94562933310706,40.52718533344647,False,False,True,False,9,100.0,1,False,
2022,house,TN,07,ODESSA KELLY,Odessa Kelly,DEMOCRAT,exact,5,0,1,2,0,2022-03-28,2022-03-28,68973.0,38.14414175266284,False,-22.237505214381546,38.88124739280923,False,False,True,False,6,83.33333333333333,2,True,66.66666666666666
2022,house,TN,07,MARK E GREEN,Mark Green,REPUBLICAN,core,1,0,0,0,0,,,108421.0,59.96007123027065,True,-22.237505214381546,38.88124739280923,False,False,True,False,6,16.666666666666668,2,True,66.66666666666666
2022,house,OH,05,ROBERT E LATTA,Bob Latta,REPUBLICAN,core,1,0,0,0,0,2022-04-29,2022-04-29,187303.0,66.90898309262441,True,-33.81796618524882,33.09101690737559,False,False,True,False,1,100.0,1,False,
2022,house,NY,10,DANIEL GOLDMAN,Daniel Goldman,DEMOCRAT,exact,22,0,6,1,1,2021-05-13,2022-10-17,160582.0,79.44451865374435,True,69.35456654714196,84.67728327357098,False,False,True,False,22,100.0,1,False,
2022,house,NY,26,BRIAN HIGGINS,Brian Higgins,DEMOCRAT,exact,2,0,2,0,0,,,156883.0,62.42857142857143,True,27.951815090000082,63.97590754500004,False,False,True,False,2,100.0,1,False,
2022,house,TX,20,JOAQUIN CASTRO,Joaquin Castro,DEMOCRAT,exact,5,0,3,2,0,2021-06-29,2022-01-18,115352.0,68.4179621468692,True,36.85297013845223,68.42648506922612,False,False,True,False,5,100.0,1,False,
2024,house,AR,03,STEVE WOMACK,Steve Womack,REPUBLICAN,exact,10,0,6,0,0,2023-07-21,2024-03-07,192101.0,63.803124709383425,True,-33.517982436325596,33.2410087818372,False,False,True,False,13,76.92307692307692,2,True,-53.84615384615384
2024,house,AR,03,CAITLIN DRAPER,Caitlin Draper,DEMOCRAT,exact,3,0,1,1,0,,,95652.0,31.769207264417904,False,-33.517982436325596,33.2410087818372,False,False,True,False,13,23.076923076923077,2,True,-53.84615384615384
2024,house,AR,04,BRUCE WESTERMAN,Bruce Westerman,REPUBLICAN,exact,3,0,3,0,0,,,197046.0,72.9116790562917,True,-45.82335811258339,27.088320943708304,False,False,True,False,5,60.0,2,True,-20.0
2024,house,AR,04,RISIE HOWARD,Risie Howard,DEMOCRAT,exact,2,0,0,1,0,,,73207.0,27.088320943708304,False,-45.82335811258339,27.088320943708304,False,False,True,False,5,40.0,2,True,-20.0
2022,house,IN,01,JENNIFER-RUTH GREEN,Jennifer-Ruth Green,REPUBLICAN,exact,20,0,9,0,0,2022-03-02,2022-08-22,100542.0,47.156988278996465,False,5.682042045422565,52.84102102271128,False,False,True,False,24,83.33333333333333,2,True,-66.66666666666666
2022,house,IN,01,FRANK J MRVAN,Frank Mrvan,DEMOCRAT,core,4,0,2,2,0,2022-04-26,2022-07-09,112656.0,52.83879047123218,True,5.682042045422565,52.84102102271128,False,False,True,False,24,16.666666666666668,2,True,-66.66666666666666
2024,house,WI,06,GLENN GROTHMAN,Glenn Grothman,REPUBLICAN,exact,1,0,1,0,0,,,251889.0,61.23486382609414,True,-22.594304153252004,38.702847923373994,False,False,True,False,2,50.0,2,True,0.0
2024,house,WI,06,JOHN ZARBANO,John Zarbano,DEMOCRAT,exact,1,0,0,1,0,,,159042.0,38.6635192986977,False,-22.594304153252004,38.702847923373994,False,False,True,False,2,50.0,2,True,0.0
2024,house,NJ,09,NELLIE POU,Nellie Pou,DEMOCRAT,exact,15,0,3,0,0,2023-09-25,2024-08-28,130514.0,50.78108889433609,True,5.061319444723952,52.530659722361975,False,False,True,False,17,88.23529411764706,2,True,76.47058823529412
2024,house,NJ,09,BILLY PREMPEH,Billy Prempeh,REPUBLICAN,exact,2,0,0,0,0,2024-03-19,2024-03-19,117939.0,45.888340278507314,False,5.061319444723952,52.530659722361975,False,False,True,False,17,11.764705882352942,2,True,76.47058823529412
2024,house,AL,07,ROBIN LITAKER,Robin Litaker,REPUBLICAN,exact,1,0,1,0,0,,,106312.0,36.25673555691972,False,27.44074939853601,63.72037469926801,False,False,True,False,6,16.666666666666668,2,True,66.66666666666666
2024,house,AL,07,TERRI A. SEWELL,Terri Sewell,DEMOCRAT,core,5,0,4,1,0,,,186723.0,63.68017188459177,True,27.44074939853601,63.72037469926801,False,False,True,False,6,83.33333333333333,2,True,66.66666666666666
2024,house,IL,16,DARIN LAHOOD,Darin LaHood,REPUBLICAN,exact,1,0,0,1,0,,,310925.0,99.9411779832084,True,,,True,False,True,False,1,100.0,1,False,
2024,house,MA,05,KATHERINE M. CLARK,Katherine Clark,DEMOCRAT,core,12,0,12,0,0,2023-09-20,2024-08-19,286689.0,75.50388331871657,True,,,True,False,True,False,12,100.0,1,False,
2022,house,LA,06,GARRET GRAVES,Garret Graves,REPUBLICAN,exact,1,0,1,0,0,2022-05-04,2022-05-04,189684.0,80.39910481163744,True,,,True,False,True,False,1,100.0,1,False,
2022,senate,GA,,RAPHAEL WARNOCK,Raphael Warnock,DEMOCRAT,exact,90,0,35,4,0,2020-10-20,2022-11-30,1946117.0,49.44498420193073,True,0.9774140180497951,50.4887070090249,False,False,True,False,159,56.60377358490566,2,True,13.20754716981132
2022,senate,GA,,HERSCHEL JUNIOR WALKER,Herschel Walker,REPUBLICAN,core,69,1,7,0,0,2021-01-26,2022-11-09,1908442.0,48.48777567859542,False,0.9774140180497951,50.4887070090249,False,False,True,False,159,43.39622641509434,2,True,13.20754716981132
2024,house,OK,01,DENNIS BAKER,Dennis Baker,DEMOCRAT,exact,1,0,0,0,1,2024-06-03,2024-06-03,107903.0,34.52884950768158,False,-27.273156183126357,36.36342190843682,False,False,True,False,7,14.285714285714286,3,True,-57.142857142857146
2024,house,OK,01,KEVIN HERN,Kevin Hern,REPUBLICAN,exact,5,0,4,0,1,2024-03-07,2024-06-06,188832.0,60.42604663665076,True,-27.273156183126357,36.36342190843682,False,False,True,False,7,71.42857142857143,3,True,-57.142857142857146
2024,house,OK,01,MARK DAVID GARCIA SANDERS,Mark Sanders,OTHER,core,1,0,0,0,0,,,15766.0,5.045103855667662,False,-27.273156183126357,36.36342190843682,False,False,False,False,7,14.285714285714286,3,True,-57.142857142857146
2024,house,NE,02,DON BACON,Don Bacon,REPUBLICAN,exact,21,0,9,2,0,2023-11-27,2024-10-28,160198.0,50.92651168113629,True,-1.8530233622725842,49.07348831886371,False,False,True,False,37,56.75675675675676,2,True,-13.513513513513516
2024,house,NE,02,TONY VARGAS,Tony Vargas,DEMOCRAT,exact,16,0,14,1,0,2023-03-28,2024-09-26,154369.0,49.07348831886371,False,-1.8530233622725842,49.07348831886371,False,False,True,False,37,43.24324324324324,2,True,-13.513513513513516
2024,house,NY,05,PAUL KING,Paul King,REPUBLICAN,exact,5,0,1,0,0,2024-02-29,2024-04-30,56689.0,24.46275071633238,False,49.63529589452455,74.81764794726227,False,False,True,False,15,33.333333333333336,2,True,33.333333333333336
2024,house,NY,05,GREGORY W. MEEKS,Gregory Meeks,DEMOCRAT,core,10,0,7,3,0,2023-12-18,2024-01-09,168425.0,72.67968723029655,True,49.63529589452455,74.81764794726227,False,False,True,False,15,66.66666666666667,2,True,33.333333333333336
2022,house,MI,10,JOHN JAMES,John James,REPUBLICAN,exact,6,0,3,0,0,2021-12-28,2022-07-13,159202.0,48.79949239356664,True,-0.5050441282307041,49.747477935884646,False,False,True,False,19,31.57894736842105,2,True,36.84210526315789
2022,house,MI,10,CARL J MARLINGA,Carl Marlinga,DEMOCRAT,core,13,0,9,0,2,2022-01-07,2022-09-22,157602.0,48.30905139515138,False,-0.5050441282307041,49.747477935884646,False,False,True,False,19,68.42105263157895,2,True,36.84210526315789
2024,house,OR,06,ANDREA SALINAS,Andrea Salinas,DEMOCRAT,exact,22,0,13,5,3,2023-03-15,2024-02-29,180869.0,53.34345921873387,True,6.864045518060402,53.432022759030204,False,False,True,False,23,95.65217391304348,2,True,91.30434782608697
2024,house,OR,06,MIKE ERICKSON,Mike Erickson,REPUBLICAN,exact,1,0,0,0,1,,,157634.0,46.490790851311694,False,6.864045518060402,53.432022759030204,False,False,True,False,23,4.3478260869565215,2,True,91.30434782608697
2024,house,GA,07,RICHARD MCCORMICK,Rich McCormick,REPUBLICAN,exact,3,0,3,0,0,,,275907.0,64.85184819552371,True,-29.70369639104743,35.148151804476285,False,False,True,False,3,100.0,1,False,
2022,house,MD,02,NICOLEE AMBROSE,Nicolee Ambrose,REPUBLICAN,exact,10,0,3,0,0,2021-01-16,2022-10-25,109075.0,40.63382432925784,False,18.622912415647978,59.31145620782399,False,False,True,False,28,35.714285714285715,2,True,28.571428571428577
2022,house,MD,02,C A DUTCH RUPPERSBERGER,Dutch Ruppersberger,DEMOCRAT,middle_name,18,0,9,8,1,2021-03-19,2022-10-23,158998.0,59.231691961524994,True,18.622912415647978,59.31145620782399,False,False,True,False,28,64.28571428571429,2,True,28.571428571428577
2022,house,FL,15,LAUREL LEE,Laurel Lee,REPUBLICAN,exact,14,0,2,0,1,2022-05-26,2022-10-20,145219.0,58.543301055415355,True,-17.086602110830707,41.456698944584645,False,False,True,False,26,53.84615384615385,2,True,-7.692307692307693
2022,house,FL,15,ALAN M COHN,Alan Cohn,DEMOCRAT,core,12,0,0,3,1,2021-11-15,2022-07-05,102835.0,41.456698944584645,False,-17.086602110830707,41.456698944584645,False,False,True,False,26,46.15384615384615,2,True,-7.692307692307693
2024,house,AZ,07,RAúL M. GRIJALVA,Raúl Grijalva,DEMOCRAT,core,10,0,8,2,0,,,171954.0,63.44908509248702,True,26.89817018497404,63.44908509248702,False,False,True,False,10,100.0,1,False,
2024,house,WA,06,EMILY RANDALL,Emily Randall,DEMOCRAT,exact,29,0,10,2,1,2023-06-19,2024-09-26,239687.0,56.71427422140825,True,13.631008678049348,56.81550433902467,False,False,True,False,33,87.87878787878788,2,True,75.75757575757575
2024,house,WA,06,DREW C. MACEWEN,Drew MacEwen,REPUBLICAN,core,4,0,4,0,0,,,182182.0,43.10755237540876,False,13.631008678049348,56.81550433902467,False,False,True,False,33,12.121212121212121,2,True,75.75757575757575
2022,house,IN,07,ANDRÉ CARSON,André Carson,DEMOCRAT,exact,3,0,2,1,0,2021-03-19,2021-03-19,117309.0,66.96483616851239,True,37.25166725166725,68.62583362583362,False,False,True,False,3,100.0,1,False,
2022,house,WA,07,PRAMILA JAYAPAL,Pramila Jayapal,DEMOCRAT,exact,14,0,10,2,2,2021-07-13,2022-07-15,295998.0,85.3888826385343,True,71.49114294404774,85.74557147202387,False,False,True,False,15,93.33333333333333,2,True,86.66666666666666
2022,house,WA,07,CLIFF MOON,Cliff Moon,REPUBLICAN,exact,1,0,1,0,0,2021-08-30,2021-08-30,49207.0,14.195132223847315,False,71.49114294404774,85.74557147202387,False,False,True,False,15,6.666666666666667,2,True,86.66666666666666
2022,house,HI,02,JILL N TOKUDA,Jill Tokuda,DEMOCRAT,core,25,0,6,7,1,2022-04-28,2022-11-09,128407.0,59.177823351844594,True,27.58978741162852,63.79489370581426,False,False,True,False,25,100.0,1,False,
2024,house,AR,02,MARCUS A. JONES,Marcus Jones,DEMOCRAT,core,2,0,0,1,0,,,125777.0,41.06521355856944,False,-17.869572882861117,41.06521355856944,False,False,True,False,5,40.0,2,True,-20.0
2024,house,AR,02,J. FRENCH HILL,French Hill,REPUBLICAN,middle_name,3,0,3,0,0,2024-03-07,2024-03-07,180509.0,58.93478644143056,True,-17.869572882861117,41.06521355856944,False,False,True,False,5,60.0,2,True,-20.0
2024,house,MS,03,MICHAEL GUEST,Michael Guest,REPUBLICAN,exact,1,0,1,0,0,,,265159.0,100.0,True,,,True,False,True,False,1,100.0,1,False,
2024,house,NJ,11,MIKIE SHERRILL,Mikie Sherrill,DEMOCRAT,exact,13,0,10,1,0,2024-08-19,2024-08-19,222583.0,56.52887230762588,True,14.988673318885464,57.49433665944273,False,False,True,False,15,86.66666666666667,2,True,73.33333333333334
2024,house,NJ,11,JOSEPH BELNOME,Joseph Belnome,REPUBLICAN,exact,2,0,0,0,0,2024-02-20,2024-02-20,164556.0,41.791893861856856,False,14.988673318885464,57.49433665944273,False,False,True,False,15,13.333333333333334,2,True,73.33333333333334
2024,house,IN,08,MARK MESSMER,Mark Messmer,REPUBLICAN,exact,5,0,5,0,0,2024-04-10,2024-04-10,219941.0,67.96000407869407,True,-39.53345260299697,30.233273698501517,False,False,True,False,5,100.0,1,False,
2024,house,MS,04,MIKE EZELL,Mike Ezell,REPUBLICAN,exact,2,0,1,0,0,2024-03-03,2024-03-03,215095.0,73.94986007302332,True,-47.89972014604663,26.050139926976684,False,False,True,False,2,100.0,1,False,
2024,house,VA,09,KAREN G. H. BAKER,Karen Baker,DEMOCRAT,core,1,0,1,0,0,2024-06-05,2024-06-05,109570.0,27.326710943403757,False,-45.24443111827393,27.377784440863035,False,False,True,False,2,50.0,2,True,0.0
2024,house,VA,09,H. MORGAN GRIFFITH,Morgan Griffith,REPUBLICAN,middle_name,1,0,1,0,0,,,290645.0,72.48673817783686,True,-45.24443111827393,27.377784440863035,False,False,True,False,2,50.0,2,True,0.0
2022,senate,SD,,JOHN R THUNE,John Thune,REPUBLICAN,core,7,0,7,0,0,2022-05-04,2022-08-11,242316.0,69.627032929142,True,-45.394107217323736,27.302946391338132,False,False,True,False,8,87.5,2,True,-75.0
2022,senate,SD,,BRIAN L BENGS,Brian Bengs,DEMOCRAT,core,1,0,1,0,0,2022-05-31,2022-05-31,91007.0,26.149933911844148,False,-45.394107217323736,27.302946391338132,False,False,True,False,8,12.5,2,True,-75.0
2024,house,FL,13,ANNA PAULINA LUNA,Anna Paulina Luna,REPUBLICAN,exact,4,0,3,0,0,2024-05-28,2024-05-28,225636.0,54.820174298396715,True,-9.64754134209337,45.17622932895331,False,False,True,False,33,12.121212121212121,2,True,75.75757575757575
2024,house,FL,13,WHITNEY FOX,Whitney Fox,DEMOCRAT,exact,29,0,4,1,1,2023-11-13,2024-08-16,185930.0,45.17326582327688,False,-9.64754134209337,45.17622932895331,False,False,True,False,33,87.87878787878788,2,True,75.75757575757575
2024,house,MN,03,KELLY MORRISON,Kelly Morrison,DEMOCRAT,exact,10,0,6,1,0,2024-02-06,2024-09-26,240209.0,58.42511066789901,True,16.99363913538998,58.49681956769499,False,False,True,False,11,90.9090909090909,2,True,81.81818181818181
2024,house,MN,03,TAD JUDE,Tad Jude,REPUBLICAN,exact,1,0,1,0,0,2024-04-28,2024-04-28,170427.0,41.45230335165637,False,16.99363913538998,58.49681956769499,False,False,True,False,11,9.090909090909092,2,True,81.81818181818181
2024,house,AL,06,GARY J. PALMER,Gary Palmer,REPUBLICAN,core,7,0,4,0,0,2023-11-27,2023-11-28,243741.0,70.31835557158313,True,-40.79105835463328,29.60447082268336,False,False,True,False,7,100.0,1,False,
2024,house,MN,04,BETTY MCCOLLUM,Betty McCollum,DEMOCRAT,exact,6,0,5,1,0,2024-05-12,2024-05-12,242802.0,67.25016133812316,True,34.7328117196604,67.3664058598302,False,False,True,False,6,100.0,1,False,
2024,house,PA,07,SUSAN WILD,Susan Wild,DEMOCRAT,exact,26,0,20,4,0,2023-03-15,2024-10-16,199626.0,49.49642214254898,False,-1.0071557149020367,49.49642214254898,False,False,True,False,31,83.87096774193549,2,True,67.74193548387098
2024,house,PA,07,RYAN E. MACKENZIE,Ryan Mackenzie,REPUBLICAN,core,5,0,4,0,0,2023-09-20,2024-07-02,203688.0,50.50357785745102,True,-1.0071557149020367,49.49642214254898,False,False,True,False,31,16.129032258064516,2,True,67.74193548387098
2022,house,IL,16,DARIN LAHOOD,Darin LaHood,REPUBLICAN,exact,1,0,0,0,0,2022-06-27,2022-06-27,197621.0,66.32779094198277,True,-32.65558188396555,33.67220905801722,False,False,True,False,2,50.0,2,True,0.0
2022,house,IL,16,"ELIZABETH ""LISA"" HADERLEIN",Elizabeth Haderlein,DEMOCRAT,exact,1,0,1,0,0,2022-06-14,2022-06-14,100325.0,33.67220905801722,False,-32.65558188396555,33.67220905801722,False,False,True,False,2,50.0,2,True,0.0
2022,house,MA,05,KATHERINE M CLARK,Katherine Clark,DEMOCRAT,core,7,0,6,0,0,2022-03-03,2022-09-08,203994.0,71.60674106030237,True,48.09808156523949,74.04904078261974,False,False,True,False,7,100.0,1,False,
2022,senate,OH,,JD VANCE,JD Vance,REPUBLICAN,exact,54,2,3,0,11,2021-01-27,2022-11-04,2192114.0,53.03490492681225,True,-6.114454849606799,46.9427725751966,False,False,True,False,123,43.90243902439025,2,True,12.195121951219505
2022,senate,OH,,TIM RYAN,Tim Ryan,DEMOCRAT,exact,69,5,9,9,5,2021-02-01,2022-11-06,1939489.0,46.9230225807591,False,-6.114454849606799,46.9427725751966,False,False,True,False,123,56.09756097560975,2,True,12.195121951219505
2024,house,OH,09,MARCY KAPTUR,Marcy Kaptur,DEMOCRAT,exact,12,0,8,2,0,2023-09-20,2024-03-21,181098.0,48.26770079558629,True,0.6620087044973236,50.33100435224866,False,False,True,False,19,63.1578947368421,2,True,26.315789473684205
2024,house,OH,09,DEREK MERRIN,Derek Merrin,REPUBLICAN,exact,7,0,3,0,0,2024-01-25,2024-03-21,178716.0,47.63283092791748,False,0.6620087044973236,50.33100435224866,False,False,True,False,19,36.8421052631579,2,True,26.315789473684205
2022,house,NE,02,DON BACON,Don Bacon,REPUBLICAN,exact,6,0,6,0,0,2022-03-16,2022-05-04,112663.0,51.33412311477651,True,-2.6682462295530143,48.66587688522349,False,False,True,False,23,26.08695652173913,2,True,47.82608695652175
